gen,nevals,avg,stddev,min,max,method,format,time
42,45,-0.010238129735142815,0.0009128609750910133,-0.013333624437130211,-0.009959471251983978,0,0,1565.2535254955292
43,47,-0.010242053078361527,0.0009113341626413923,-0.01333370711652434,-0.009959471251983978,0,0,1565.2535254955292
44,48,-0.010509475424925991,0.0012323641516329403,-0.013333535682030129,-0.009959462074853466,0,0,1565.2535254955292
45,44,-0.010106196797680059,0.0006588133454142632,-0.013333305586665654,-0.009959462074853466,0,0,1565.2535254955292
46,45,-0.010239673000134229,0.0009124680927030465,-0.013333759537856442,-0.009959462074853466,0,0,1565.2535254955292
47,46,-0.010306496463893401,0.001009073362811218,-0.013333604378288106,-0.009959462074853466,0,0,1565.2535254955292
48,45,-0.010043534431839616,0.0004702745121851031,-0.013332815915798225,-0.009959462074853466,0,0,1565.2535254955292
49,47,-0.010309330598387248,0.0010081047182321954,-0.013333534003108381,-0.009959462074853466,0,0,1565.2535254955292
50,49,-0.010309563885133393,0.0010080549346684956,-0.013333593031757306,-0.009959462074853466,0,0,1565.2535254955292
51,45,-0.01037466206884438,0.0010926833185253906,-0.01333345776987815,-0.009959462074853466,0,0,1565.2535254955292
52,50,-0.010175767042753959,0.0007979613203222501,-0.013333607235680051,-0.009959462074853466,0,0,1565.2535254955292
53,45,-0.010105062522608215,0.0006591883855813723,-0.013333600833494899,-0.009959462074853466,0,0,1565.2535254955292
54,48,-0.010307575476085502,0.0010087403808572016,-0.013333613287726698,-0.009959462074853466,0,0,1565.2535254955292
55,50,-0.010241949593421017,0.0009117575665560835,-0.01333358286906695,-0.009959462074853466,0,0,1565.2535254955292
56,47,-0.010033413033495768,0.00047164132596486927,-0.013333473380985967,-0.009959462074853466,0,0,1565.2535254955292
57,46,-0.010443553614255191,0.0011658426243565032,-0.013333347380739779,-0.009959461959138532,0,0,1565.2535254955292
58,47,-0.010577583273738127,0.0012901839926011955,-0.013333675832993745,-0.009959461959138532,0,0,1565.2535254955292
59,45,-0.010103798449860743,0.000659185845075886,-0.013333090061663454,-0.009959461959138532,0,0,1565.2535254955292
60,46,-0.010239979531615939,0.0009122832319123588,-0.013333459982183757,-0.009959461959138532,0,0,1565.2535254955292
61,47,-0.010166984496782026,0.0008000581483265294,-0.013333587240633927,-0.009959461959138532,0,0,1565.2535254955292
62,44,-0.01010433432149971,0.0006593286656894381,-0.013333402939506795,-0.009959461959138532,0,0,1565.2535254955292
63,45,-0.010307872878670004,0.0010064787316953195,-0.013333487109388278,-0.009959461959138532,0,0,1565.2535254955292
64,48,-0.010440434523442527,0.0011670316252005584,-0.01333378676393293,-0.009956659083732026,0,0,1565.2535254955292
65,46,-0.01057985819150436,0.0012902097995184762,-0.01333358710654065,-0.009959460802066564,0,0,1565.2535254955292
66,50,-0.01024253076699827,0.0009116485676696918,-0.013333649018139642,-0.009959460802066564,0,0,1565.2535254955292
67,40,-0.010169424864664189,0.0007991315412113133,-0.013333238562099194,-0.009959460802066564,0,0,1565.2535254955292
68,44,-0.010098299743671187,0.0006604952324850584,-0.013333914372158301,-0.009959460802066564,0,0,1565.2535254955292
69,46,-0.010576158880049417,0.0012917616457177802,-0.013333468656423438,-0.009959460802066564,0,0,1565.2535254955292
70,46,-0.010171344500509634,0.0007989054057812993,-0.013333276720740432,-0.009959460802066564,0,0,1565.2535254955292
71,43,-0.010374692287109718,0.0010926465120048947,-0.01333361724696939,-0.009959460802066564,0,0,1565.2535254955292
72,49,-0.01004156030060935,0.00047068677648793797,-0.013333929451058817,-0.009959460802066564,0,0,1565.2535254955292
73,46,-0.010241056662839799,0.000912046226059889,-0.013333611563730105,-0.009959460802066564,0,0,1565.2535254955292
74,44,-0.0102312116975928,0.0008993052081177298,-0.013333683719137858,-0.009959460281430074,0,0,1565.2535254955292
75,49,-0.010172435392095414,0.0007987362115090422,-0.013333323361691803,-0.009959460281430074,0,0,1565.2535254955292
76,48,-0.01024232250804819,0.0009116695435344822,-0.013333565932675626,-0.009959460281430074,0,0,1565.2535254955292
77,49,-0.010101914697054216,0.0006597558585001635,-0.013333469908736031,-0.009959460281430074,0,0,1565.2535254955292
78,47,-0.010376705325203168,0.0010913803979857584,-0.013333692099796114,-0.009959460281430074,0,0,1565.2535254955292
79,48,-0.010036550561490332,0.00047123264632811286,-0.013333529551473143,-0.009959460281430074,0,0,1565.2535254955292
80,45,-0.010370686449348328,0.0010941478047668237,-0.013333592389854865,-0.009959460281430074,0,0,1565.2535254955292
81,42,-0.010308300792773784,0.0010085078474996675,-0.013333643769072324,-0.009957035213476307,0,0,1565.2535254955292
82,46,-0.010371399119643814,0.0010936260874671291,-0.013333438096183817,-0.009957035213476307,0,0,1565.2535254955292
83,45,-0.010372741051588552,0.0010934039745645078,-0.01333367031197023,-0.0099551994000195,0,0,1565.2535254955292
84,47,-0.010302179105803111,0.0010104510429031835,-0.013333459692103568,-0.009955197464335428,0,0,1565.2535254955292
85,49,-0.010105755979200801,0.0006591088320778174,-0.013333496786024355,-0.009955197464335428,0,0,1565.2535254955292
86,46,-0.010033286167643202,0.0004718450787896484,-0.013333957090475326,-0.009955197464335428,0,0,1565.2535254955292
87,47,-0.010432033543748734,0.0011570968865218425,-0.013333430510941472,-0.009955197464335428,0,0,1565.2535254955292
88,41,-0.010095722121284434,0.0006609606047250602,-0.01333347162742227,-0.009955197003262356,0,0,1565.2535254955292
89,46,-0.010104435864072286,0.0006594094948021932,-0.013333485358345004,-0.009955196950867556,0,0,1565.2535254955292
90,47,-0.010105027242002415,0.0006592902331905132,-0.013333407284848093,-0.009955184226210561,0,0,1565.2535254955292
