gen,nevals,avg,stddev,min,max,method,format,time
42,46,0.5297048140256575,0.22538095493639948,0.06098744220642203,0.8082632702940225,1,1,1652.6027324199677
43,45,0.5110395939375794,0.2328065765758488,0.04762379435633978,0.8082632702940235,1,1,1652.6027324199677
44,45,0.5721379500695513,0.20894404366183295,0.15516076547069252,0.8449056457685594,1,1,1652.6027324199677
45,46,0.5739442836492312,0.21956902316221075,0.09786350987418094,0.8657229533461759,1,1,1652.6027324199677
46,42,0.6051228808482096,0.2082110553243411,0.07081264976229742,0.8657468908309669,1,1,1652.6027324199677
47,45,0.5878450256139235,0.20839252314005371,0.13696688155342066,0.8657468908309669,1,1,1652.6027324199677
48,45,0.6063068725187434,0.22274378574897277,0.05721617798581884,0.8657468908309669,1,1,1652.6027324199677
49,45,0.5922683528595308,0.2526832155456874,0.05555912717613304,0.8667191512629173,1,1,1652.6027324199677
50,46,0.5599004848997093,0.2333542935205453,-0.00033535013046637197,0.8667191512629173,1,1,1652.6027324199677
51,49,0.5395494065226266,0.25439064600483496,0.06151585290978962,0.8664378273369584,1,1,1652.6027324199677
52,44,0.6146802842918161,0.23328074069166777,0.022294663554417487,0.8674202820560222,1,1,1652.6027324199677
53,44,0.5808713380124976,0.2665806554559689,0.07282076297348698,0.8657468908309669,1,1,1652.6027324199677
54,44,0.6287392204223241,0.24647364320137705,-0.00033535013046637197,0.8960187394670278,1,1,1652.6027324199677
55,46,0.6633560013003177,0.2354929551878286,0.08676109713572085,0.8667174180160943,1,1,1652.6027324199677
56,49,0.5282351989663048,0.23938981230691195,0.07889214324969367,0.8657468908309669,1,1,1652.6027324199677
57,46,0.5634476650001599,0.25965426199996666,0.06544223805955324,0.8933023947996502,1,1,1652.6027324199677
58,45,0.6369220585206388,0.21972108349266928,0.2001495615387858,0.8933023947996502,1,1,1652.6027324199677
59,46,0.6039789804565474,0.25044566917902955,0.10112642264667827,0.8933023947996502,1,1,1652.6027324199677
60,46,0.6514350990732864,0.24820973960249357,0.08088974511560743,0.8933093406779177,1,1,1652.6027324199677
61,46,0.6702715743856448,0.28707311898646576,-0.0001233945759863131,0.8935597449978584,1,1,1652.6027324199677
62,46,0.6393914402259894,0.23142308917076623,0.08084991080915868,0.8935597449978584,1,1,1652.6027324199677
63,47,0.6058261658192683,0.2746846235962961,-0.0009110511944006028,0.8935597449978584,1,1,1652.6027324199677
64,48,0.6331754355333717,0.26774957169765334,0.031205791084886737,0.8935597449978584,1,1,1652.6027324199677
65,48,0.6512318239966306,0.23424049912098627,0.06819916124428345,0.9146393831668483,1,1,1652.6027324199677
66,46,0.588426389216202,0.29388703954275025,0.011621539753531682,0.9146393831668483,1,1,1652.6027324199677
67,42,0.6193422800793688,0.27039782997270406,0.02515292776367756,0.9146393831668483,1,1,1652.6027324199677
68,45,0.5882637690729446,0.2986621753105579,0.026120943914773945,0.925163996002817,1,1,1652.6027324199677
69,46,0.6340152381070141,0.2772850643040133,0.026143408180031878,0.925163996002817,1,1,1652.6027324199677
70,46,0.6205602774255801,0.2930426749772791,0.025152966250288563,0.9272121311006378,1,1,1652.6027324199677
71,49,0.6648934325454079,0.2558913832783931,0.08268262251530048,0.9272121311006376,1,1,1652.6027324199677
72,47,0.6417577205040957,0.29058850817116844,0.026299158377807975,0.9272121311006378,1,1,1652.6027324199677
73,49,0.5854939677111975,0.28038512191402115,0.0806663281342238,0.9272121311006378,1,1,1652.6027324199677
74,47,0.637010589272384,0.27485947937548694,0.031224116535570424,0.929649526815903,1,1,1652.6027324199677
75,46,0.6810594646580591,0.25802564892366575,0.14936269571639582,0.9374871863321014,1,1,1652.6027324199677
76,49,0.6685247362712841,0.27642563263338565,0.06999383529360002,0.9452999886722204,1,1,1652.6027324199677
77,44,0.7226540175729416,0.26161144478288606,0.06202010355191378,0.9452999886722205,1,1,1652.6027324199677
78,46,0.708471173257903,0.2588465165955126,0.06106168119874666,0.9452999886722205,1,1,1652.6027324199677
79,45,0.664633681506794,0.28130691234115957,0.010230771028052208,0.9452999886722205,1,1,1652.6027324199677
80,46,0.7122856480447995,0.2255832788579744,0.2040119602671697,0.9466807163743304,1,1,1652.6027324199677
81,46,0.6813754749409411,0.2852413646774457,0.00804236825125362,0.9456328933940609,1,1,1652.6027324199677
82,47,0.6395356147752341,0.2886154815851586,0.009981757813774599,0.9468027571721866,1,1,1652.6027324199677
83,48,0.5922688495304257,0.2954708852929572,0.035785614881042434,0.9468027571721866,1,1,1652.6027324199677
84,45,0.6086844861641275,0.3258114924936538,0.008709654177061533,0.9468027571721866,1,1,1652.6027324199677
85,48,0.6015032682176876,0.28302932309632256,0.025497976008910794,0.9468114327901554,1,1,1652.6027324199677
86,47,0.6284404402161918,0.2988553404975929,-0.00033535013046637197,0.9476420217587107,1,1,1652.6027324199677
87,45,0.6751576237677905,0.29100989947805406,0.08534316088453475,0.9476420217587107,1,1,1652.6027324199677
88,48,0.7124595801835685,0.30601883976125827,0.001788142253409877,0.9476420217587119,1,1,1652.6027324199677
89,47,0.6311193609828772,0.3106109911440839,0.02566179430382573,0.9476420217587119,1,1,1652.6027324199677
90,44,0.7060500114619068,0.23556757725266397,0.2088956052905246,0.9477052831514259,1,1,1652.6027324199677
